age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count.1,two_year_recid,in_minus_offense,out_minus_in,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M
50,0,0,0,2,2,0,844,0,False,True,False,False,True,False,False,False,True,False
31,0,0,0,0,0,0,1,22,False,True,True,False,False,False,False,False,False,True
28,0,0,0,0,0,1,173,2,True,False,False,False,True,False,False,False,True,False
42,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
21,0,0,0,0,0,1,1,97,False,True,True,False,False,False,False,False,False,True
21,0,0,0,0,0,1,65,1,False,True,False,False,True,False,False,False,True,False
24,0,0,0,0,0,1,129,1,False,True,False,False,False,False,False,True,False,True
31,0,0,0,3,3,1,0,2,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,0,2,False,True,False,False,False,True,False,False,False,True
27,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,False,True,False
32,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True
28,0,0,0,7,7,1,0,145,False,True,True,False,False,False,False,False,True,False
67,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
32,0,0,0,11,11,0,0,0,True,False,True,False,False,False,False,False,True,False
44,0,0,0,7,7,0,0,4,False,True,True,False,False,False,False,False,True,False
25,0,0,0,1,1,1,0,1926,False,True,True,False,False,False,False,False,True,False
30,0,0,0,15,15,1,452,0,True,False,True,False,False,False,False,False,False,True
28,0,1,0,9,9,0,102,5,False,True,False,False,True,False,False,False,False,True
27,0,0,0,0,0,1,0,0,False,True,True,False,False,False,False,False,True,False
36,0,0,0,8,8,0,0,0,False,True,False,False,False,False,False,True,False,True
25,0,0,0,0,0,0,1,2,True,False,False,False,True,False,False,False,False,True
31,0,0,0,5,5,1,77,2,False,True,False,False,True,False,False,False,True,False
30,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,False,False,True
33,0,0,0,4,4,0,0,8,False,True,True,False,False,False,False,False,True,False
38,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True
26,0,0,0,1,1,1,0,0,False,True,True,False,False,False,False,False,False,True
52,0,0,0,5,5,1,0,7,False,True,False,False,False,True,False,False,True,False
22,0,0,0,2,2,1,81,33,True,False,False,False,True,False,False,False,False,True
50,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
58,0,0,0,1,1,1,640,0,False,True,False,False,True,False,False,False,True,False
34,0,0,0,3,3,1,92,165,False,True,False,False,True,False,False,False,False,True
32,0,0,0,1,1,1,123,25,False,True,False,False,True,False,False,False,True,False
29,0,0,0,0,0,1,0,2,False,True,True,False,False,False,False,False,False,True
27,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
39,0,0,0,5,5,0,0,19,False,True,False,False,True,False,False,False,True,False
24,0,0,0,0,0,0,540,7,False,True,True,False,False,False,False,False,True,False
38,1,0,0,8,8,0,1,2,False,True,True,False,False,False,False,False,False,True
52,0,0,0,7,7,0,0,1,False,True,False,False,True,False,False,False,True,False
56,0,0,0,3,3,1,507,4,False,True,True,False,False,False,False,False,False,True
46,0,0,0,7,7,1,0,36,False,True,False,False,True,False,False,False,True,False
38,0,0,0,5,5,1,57,44,False,True,False,False,True,False,False,False,True,False
47,0,0,0,3,3,0,0,63,False,True,False,False,True,False,False,False,False,True
32,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
34,0,1,0,27,27,0,0,1,False,True,True,False,False,False,False,False,False,True
42,0,0,0,5,5,0,311,55,False,True,True,False,False,False,False,False,True,False
35,0,0,0,0,0,1,0,2,True,False,True,False,False,False,False,False,False,True
20,0,0,0,0,0,1,0,7,False,True,False,False,True,False,False,False,True,False
32,0,0,0,2,2,1,56,2,True,False,False,False,True,False,False,False,True,False
21,0,0,1,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
24,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
24,0,0,0,1,1,1,0,124,False,True,True,False,False,False,False,False,False,True
26,0,0,0,0,0,1,96,4,False,True,True,False,False,False,False,False,False,True
52,0,0,0,8,8,0,0,39,False,True,False,False,True,False,False,False,True,False
27,0,0,0,1,1,0,0,2,False,True,True,False,False,False,False,False,False,True
27,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
56,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
52,0,0,0,16,16,1,19,26,False,True,False,False,True,False,False,False,True,False
37,0,0,0,3,3,1,368,1,False,True,True,False,False,False,False,False,True,False
45,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,True
36,0,0,0,3,3,1,0,58,True,False,False,False,True,False,False,False,True,False
29,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
21,0,0,0,0,0,0,0,3,False,True,False,False,False,True,False,False,True,False
20,0,2,1,3,3,1,69,1,False,True,False,False,False,False,False,True,False,True
27,0,1,0,11,11,0,152,2,False,True,True,False,False,False,False,False,True,False
28,1,0,1,11,11,1,448,1,False,True,True,False,False,False,False,False,True,False
38,0,0,0,4,4,0,0,1,False,True,True,False,False,False,False,False,False,True
30,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,True,False
19,0,0,0,1,1,1,0,434,True,False,True,False,False,False,False,False,True,False
37,0,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,True,False
34,0,0,0,0,0,1,0,2,False,True,True,False,False,False,False,False,False,True
37,0,0,0,7,7,1,0,70,False,True,False,False,True,False,False,False,True,False
21,0,0,1,1,1,0,781,7,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,247,56,False,True,True,False,False,False,False,False,True,False
38,0,0,0,3,3,0,0,33,True,False,False,False,True,False,False,False,True,False
47,0,0,0,1,1,0,1,1,False,True,True,False,False,False,False,False,False,True
56,0,0,0,3,3,0,0,191,False,True,False,False,True,False,False,False,True,False
27,0,0,0,2,2,1,325,11,False,True,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,601,30,False,True,True,False,False,False,False,False,False,True
57,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
25,0,1,0,9,9,0,0,13,False,True,True,False,False,False,False,False,True,False
23,0,0,0,2,2,1,36,116,True,False,True,False,False,False,False,False,True,False
32,0,0,0,8,8,1,0,1,False,True,True,False,False,False,False,False,True,False
36,0,0,0,2,2,0,0,1,True,False,True,False,False,False,False,False,False,True
41,0,0,0,5,5,0,1005,1,False,True,True,False,False,False,False,False,False,True
39,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,True,False
21,0,0,0,1,1,1,0,10,False,True,True,False,False,False,False,False,True,False
31,0,0,0,2,2,0,357,1,False,True,True,False,False,False,False,False,False,True
37,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
27,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
22,0,0,0,2,2,1,1,16,False,True,True,False,False,False,False,False,True,False
59,0,0,0,2,2,0,0,19,False,True,False,False,True,False,False,False,True,False
33,0,0,0,0,0,1,234,9,True,False,True,False,False,False,False,False,True,False
43,0,0,0,2,2,0,174,15,True,False,True,False,False,False,False,False,True,False
25,0,0,0,5,5,1,166,13,False,True,False,False,True,False,False,False,True,False
23,0,0,0,3,3,1,0,4,False,True,True,False,False,False,False,False,True,False
43,0,0,0,3,3,1,19,1,True,False,False,False,True,False,False,False,False,True
56,0,0,0,9,9,1,127,52,False,True,False,False,True,False,False,False,False,True
20,0,0,0,1,1,1,0,4,True,False,True,False,False,False,False,False,True,False
50,0,0,0,2,2,1,119,6,False,True,True,False,False,False,False,False,False,True
54,0,0,0,1,1,0,0,3,True,False,False,False,True,False,False,False,False,True
20,0,0,0,1,1,1,91,23,False,True,True,False,False,False,False,False,True,False
36,0,0,0,3,3,1,216,257,False,True,False,False,False,False,False,True,False,True
36,0,0,0,3,3,1,428,1,True,False,True,False,False,False,False,False,True,False
56,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
25,1,0,0,2,2,0,499,1,False,True,True,False,False,False,False,False,True,False
42,0,0,0,1,1,1,0,21,True,False,False,False,True,False,False,False,True,False
48,0,0,0,4,4,0,495,14,False,True,True,False,False,False,False,False,True,False
34,1,0,0,21,21,1,105,235,False,True,True,False,False,False,False,False,False,True
28,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
32,0,0,0,1,1,0,606,24,False,True,False,False,True,False,False,False,True,False
31,0,0,0,2,2,0,0,2,True,False,False,False,True,False,False,False,True,False
24,0,0,0,4,4,1,25,35,True,False,True,False,False,False,False,False,True,False
25,0,0,0,0,0,1,239,40,True,False,False,False,True,False,False,False,True,False
32,0,0,1,4,4,0,0,0,True,False,False,False,True,False,False,False,True,False
37,0,0,0,20,20,1,-3594,6035,False,True,True,False,False,False,False,False,True,False
24,0,0,0,1,1,1,0,2,False,True,True,False,False,False,False,False,True,False
48,0,0,0,0,0,0,1,1,False,True,True,False,False,False,False,False,False,True
35,0,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,True,False
21,0,0,0,1,1,1,584,1,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,161,5,True,False,True,False,False,False,False,False,True,False
27,0,0,0,0,0,1,120,34,True,False,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
28,0,0,0,4,4,0,559,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
23,0,0,0,0,0,1,168,84,False,True,False,False,False,False,False,True,False,True
34,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
22,0,0,0,3,3,0,727,63,False,True,True,False,False,False,False,False,True,False
30,0,0,0,5,5,1,178,185,False,True,False,False,False,False,False,True,True,False
44,0,0,0,5,5,0,0,7,False,True,False,False,True,False,False,False,True,False
57,0,0,0,1,1,0,0,17,False,True,False,False,True,False,False,False,True,False
22,0,0,1,0,0,1,0,5,False,True,True,False,False,False,False,False,True,False
24,0,0,0,7,7,1,228,60,False,True,True,False,False,False,False,False,True,False
20,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
53,0,0,0,1,1,1,110,28,False,True,False,False,False,True,False,False,False,True
60,0,0,0,13,13,0,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,2,2,0,0,1,True,False,True,False,False,False,False,False,True,False
43,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,True
72,0,0,0,7,7,0,1,0,False,True,False,False,True,False,False,False,True,False
33,0,0,0,3,3,1,0,4,False,True,True,False,False,False,False,False,True,False
24,0,0,0,1,1,1,284,24,False,True,True,False,False,False,False,False,True,False
60,0,0,0,0,0,0,881,13,False,True,True,False,False,False,False,False,True,False
24,0,0,0,3,3,1,0,7,False,True,False,False,True,False,False,False,True,False
30,0,0,0,1,1,0,0,2,False,True,True,False,False,False,False,False,False,True
43,0,0,0,0,0,0,0,30,True,False,False,False,True,False,False,False,False,True
48,0,0,0,1,1,0,1,6,False,True,False,False,False,True,False,False,False,True
54,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,False,True
45,0,0,0,1,1,0,0,2,False,True,True,False,False,False,False,False,False,True
36,0,0,0,0,0,0,0,4,False,True,False,False,False,False,False,True,True,False
31,0,0,0,1,1,0,923,5,False,True,False,False,True,False,False,False,False,True
40,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
50,0,0,0,1,1,0,0,2,False,True,False,False,True,False,False,False,True,False
26,0,0,0,1,1,0,0,0,True,False,False,False,False,False,False,True,False,True
41,0,0,0,7,7,0,0,1,False,True,True,False,False,False,False,False,True,False
34,0,0,1,5,5,1,843,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,0,0,0,89,17,True,False,False,False,True,False,False,False,True,False
23,0,0,2,2,2,1,292,10,False,True,False,False,True,False,False,False,True,False
37,0,0,0,0,0,1,294,1,True,False,False,False,False,True,False,False,False,True
35,0,0,0,5,5,0,1,0,False,True,False,False,False,True,False,False,False,True
21,0,0,1,1,1,1,377,202,False,True,False,False,True,False,False,False,True,False
22,0,1,0,2,2,1,49,10,True,False,True,False,False,False,False,False,False,True
29,0,0,0,6,6,1,0,36,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
45,0,0,0,3,3,1,0,93,False,True,False,False,True,False,False,False,False,True
24,0,0,0,2,2,0,537,5,True,False,True,False,False,False,False,False,True,False
31,0,0,0,4,4,1,64,0,False,True,False,False,True,False,False,False,True,False
56,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
24,0,4,0,14,14,1,404,62,False,True,True,False,False,False,False,False,True,False
38,0,0,0,11,11,0,0,18,False,True,True,False,False,False,False,False,True,False
51,0,0,0,22,22,1,0,145,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,5,5,0,0,1,False,True,True,False,False,False,False,False,False,True
47,0,0,1,19,19,1,504,153,False,True,True,False,False,False,False,False,True,False
51,0,0,0,0,0,1,74,1,False,True,True,False,False,False,False,False,False,True
25,0,0,0,1,1,0,60,4,False,True,False,False,True,False,False,False,False,True
53,0,0,0,1,1,0,69,0,False,True,False,False,False,True,False,False,True,False
30,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,1,329,28,False,True,False,False,True,False,False,False,True,False
35,0,0,0,5,5,1,482,242,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,0,2,True,False,True,False,False,False,False,False,True,False
59,0,0,0,1,1,0,0,1,False,True,False,False,False,False,False,True,False,True
33,0,0,0,1,1,0,0,85,True,False,False,False,True,False,False,False,True,False
27,0,0,0,2,2,1,0,132,False,True,True,False,False,False,False,False,True,False
29,0,0,0,9,9,1,0,15,True,False,True,False,False,False,False,False,True,False
24,0,0,3,3,3,1,0,44,False,True,True,False,False,False,False,False,True,False
43,0,0,0,5,5,0,0,1,False,True,True,False,False,False,False,False,True,False
37,0,0,0,11,11,1,111,2,False,True,True,False,False,False,False,False,False,True
53,0,0,0,13,13,0,0,91,False,True,True,False,False,False,False,False,True,False
26,0,0,0,4,4,1,139,1,False,True,True,False,False,False,False,False,True,False
30,0,0,0,1,1,0,0,0,True,False,False,False,True,False,False,False,False,True
27,0,0,0,6,6,1,30,1,False,True,True,False,False,False,False,False,True,False
39,0,0,0,9,9,1,113,178,False,True,False,False,True,False,False,False,True,False
37,0,0,0,4,4,1,722,58,False,True,False,False,True,False,False,False,False,True
22,0,0,0,3,3,1,224,21,False,True,False,False,True,False,False,False,False,True
25,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
26,0,0,0,1,1,0,0,1,False,True,False,False,False,True,False,False,True,False
28,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
25,0,0,0,0,0,1,0,2,False,True,True,False,False,False,False,False,False,True
58,0,0,0,1,1,0,0,10,False,True,False,False,True,False,False,False,True,False
29,0,0,0,1,1,1,9,23,True,False,False,False,True,False,False,False,False,True
33,0,0,0,8,8,0,0,3,False,True,True,False,False,False,False,False,True,False
38,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
38,0,0,0,2,2,0,0,19,False,True,False,False,True,False,False,False,True,False
59,0,0,0,22,22,1,85,26,False,True,True,False,False,False,False,False,True,False
29,0,0,0,4,4,1,489,1,False,True,False,False,False,False,False,True,False,True
53,0,0,0,0,0,1,0,4,False,True,False,False,True,False,False,False,False,True
33,0,0,0,2,2,1,242,0,False,True,True,False,False,False,False,False,True,False
58,0,0,0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,True
53,0,0,0,2,2,0,0,41,False,True,False,False,True,False,False,False,True,False
32,0,0,0,0,0,1,285,1,False,True,False,False,True,False,False,False,False,True
35,0,0,0,6,6,1,0,11,False,True,True,False,False,False,False,False,True,False
39,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
36,0,0,0,1,1,0,0,14,False,True,False,False,False,True,False,False,False,True
42,0,0,0,5,5,1,0,17,True,False,False,False,True,False,False,False,False,True
37,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
39,0,0,0,0,0,0,0,3,False,True,False,False,True,False,False,False,True,False
52,0,0,0,3,3,0,0,0,True,False,False,False,True,False,False,False,False,True
60,0,0,0,1,1,0,0,1,False,True,False,False,False,False,False,True,False,True
37,0,0,0,2,2,0,0,1,False,True,False,False,False,True,False,False,False,True
42,0,0,0,4,4,1,0,18,False,True,False,False,True,False,False,False,True,False
23,0,0,0,6,6,1,0,1,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,1,453,1,True,False,True,False,False,False,False,False,False,True
28,0,0,0,5,5,0,1,0,False,True,True,False,False,False,False,False,True,False
38,0,0,0,12,12,0,0,1,False,True,False,False,True,False,False,False,True,False
43,0,0,0,2,2,1,25,1,True,False,True,False,False,False,False,False,True,False
42,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
25,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
32,0,0,0,7,7,1,154,72,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,1,0,False,True,True,False,False,False,False,False,True,False
35,0,0,0,1,1,0,0,29,True,False,False,False,True,False,False,False,False,True
37,0,0,0,0,0,0,0,127,False,True,False,False,True,False,False,False,True,False
33,0,0,0,2,2,0,0,0,True,False,True,False,False,False,False,False,True,False
51,0,0,0,4,4,0,0,19,True,False,False,False,True,False,False,False,True,False
39,0,0,0,3,3,0,0,3,False,True,False,False,True,False,False,False,True,False
35,0,0,0,5,5,1,307,1,False,True,False,False,False,True,False,False,False,True
40,0,0,0,3,3,0,0,13,False,True,True,False,False,False,False,False,True,False
32,0,0,0,17,17,1,519,0,False,True,True,False,False,False,False,False,True,False
32,0,0,0,3,3,1,425,24,False,True,False,False,True,False,False,False,True,False
37,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,True
32,0,0,0,10,10,1,0,1,False,True,True,False,False,False,False,False,True,False
47,0,0,0,5,5,1,76,12,False,True,False,False,True,False,False,False,False,True
23,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
63,0,0,0,10,10,1,70,2,False,True,False,False,True,False,False,False,True,False
38,0,1,0,16,16,1,0,242,False,True,True,False,False,False,False,False,True,False
32,0,0,0,6,6,1,302,0,False,True,True,False,False,False,False,False,False,True
31,0,0,0,4,4,1,48,25,False,True,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,1,1,False,True,True,False,False,False,False,False,True,False
38,0,0,0,1,1,0,0,126,False,True,False,False,False,True,False,False,False,True
47,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True
33,0,0,0,1,1,1,0,10,False,True,False,False,True,False,False,False,True,False
22,0,0,0,1,1,0,0,9,False,True,False,False,True,False,False,False,True,False
40,0,0,0,0,0,1,483,0,False,True,False,False,True,False,False,False,False,True
36,10,0,0,14,14,1,212,368,False,True,True,False,False,False,False,False,True,False
65,0,0,0,0,0,0,1,1,True,False,False,False,True,False,False,False,False,True
22,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
34,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True
38,0,0,0,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False
26,0,0,0,4,4,1,214,20,True,False,False,False,True,False,False,False,True,False
20,0,0,0,0,0,1,0,23,False,True,False,False,False,True,False,False,False,True
49,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False
52,0,0,0,2,2,1,94,306,False,True,False,False,True,False,False,False,True,False
25,0,0,0,2,2,1,699,1,False,True,False,False,False,False,False,True,False,True
34,0,0,0,5,5,0,0,4,False,True,True,False,False,False,False,False,True,False
33,0,0,0,1,1,1,0,1,False,True,True,False,False,False,False,False,False,True
21,0,1,2,1,1,0,216,17,False,True,True,False,False,False,False,False,True,False
46,0,0,0,9,9,0,0,5,False,True,True,False,False,False,False,False,True,False
57,0,0,0,1,1,0,609,12,False,True,False,False,True,False,False,False,False,True
22,0,0,1,2,2,1,82,118,False,True,True,False,False,False,False,False,True,False
48,0,0,0,1,1,1,89,47,True,False,False,False,True,False,False,False,False,True
40,0,0,0,21,21,0,0,30,False,True,True,False,False,False,False,False,True,False
30,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
21,0,1,0,4,4,1,205,242,False,True,False,False,True,False,False,False,False,True
39,0,2,0,22,22,1,0,4,True,False,True,False,False,False,False,False,True,False
33,0,0,0,0,0,1,838,35,True,False,False,False,True,False,False,False,False,True
24,0,0,0,0,0,0,2,0,False,True,True,False,False,False,False,False,True,False
43,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,True,False
45,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
51,0,0,0,3,3,0,0,2,False,True,True,False,False,False,False,False,True,False
31,0,0,0,9,9,1,645,1,False,True,True,False,False,False,False,False,False,True
27,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,False,True
32,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
49,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
29,0,0,0,2,2,0,0,27,False,True,True,False,False,False,False,False,True,False
23,0,1,0,2,2,1,433,122,False,True,True,False,False,False,False,False,True,False
30,0,0,0,6,6,0,0,1,False,True,False,True,False,False,False,False,False,True
30,0,0,0,0,0,0,544,7,False,True,False,False,True,False,False,False,False,True
34,0,0,0,13,13,1,475,1,False,True,True,False,False,False,False,False,True,False
33,0,0,0,4,4,0,54,1,False,True,True,False,False,False,False,False,True,False
28,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,False,True
29,0,0,0,1,1,0,0,41,False,True,True,False,False,False,False,False,True,False
38,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
37,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
33,0,0,0,0,0,1,783,1,True,False,False,False,True,False,False,False,False,True
30,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False
51,1,0,1,19,19,0,345,6,False,True,True,False,False,False,False,False,True,False
65,0,0,0,7,7,0,608,21,False,True,True,False,False,False,False,False,False,True
32,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,False,True
38,0,0,0,5,5,1,18,39,False,True,False,False,True,False,False,False,True,False
35,0,0,0,1,1,0,1014,0,False,True,True,False,False,False,False,False,True,False
57,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
26,0,0,0,1,1,0,0,0,False,True,False,False,True,False,False,False,True,False
36,2,0,0,4,4,1,0,2,True,False,True,False,False,False,False,False,False,True
33,0,0,0,2,2,1,107,107,True,False,False,False,False,True,False,False,True,False
35,0,0,0,3,3,1,92,45,False,True,False,False,True,False,False,False,True,False
33,0,0,0,0,0,0,481,7,False,True,True,False,False,False,False,False,True,False
47,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
53,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,False,True
35,0,0,0,1,1,1,1,4,False,True,False,False,True,False,False,False,False,True
36,0,0,0,1,1,1,121,13,True,False,True,False,False,False,False,False,True,False
25,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
52,0,0,0,10,10,0,565,3,False,True,False,False,False,True,False,False,True,False
51,0,0,0,6,6,1,6,33,False,True,False,False,True,False,False,False,True,False
24,0,0,4,8,8,1,0,215,False,True,True,False,False,False,False,False,True,False
32,0,0,0,0,0,1,219,39,False,True,False,False,True,False,False,False,True,False
43,0,0,0,8,8,1,349,15,False,True,True,False,False,False,False,False,True,False
45,1,0,1,20,20,0,0,33,False,True,True,False,False,False,False,False,False,True
42,0,0,0,10,10,1,47,1,False,True,True,False,False,False,False,False,False,True
22,0,0,0,1,1,1,0,6,False,True,True,False,False,False,False,False,True,False
49,0,0,0,4,4,0,125,21,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,1,43,33,False,True,True,False,False,False,False,False,True,False
40,0,0,0,0,0,1,0,30,False,True,False,False,True,False,False,False,False,True
25,0,1,0,2,2,1,514,173,False,True,True,False,False,False,False,False,True,False
25,0,0,0,0,0,1,1,2,False,True,False,False,True,False,False,False,False,True
23,0,0,0,0,0,0,31,190,False,True,True,False,False,False,False,False,True,False
21,0,0,0,2,2,1,416,2,False,True,False,False,True,False,False,False,True,False
31,0,0,0,3,3,0,0,0,False,True,False,False,True,False,False,False,False,True
28,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
24,0,0,0,11,11,1,0,51,False,True,True,False,False,False,False,False,True,False
45,0,0,0,0,0,0,511,40,False,True,False,False,True,False,False,False,True,False
23,0,0,0,2,2,1,557,1,False,True,True,False,False,False,False,False,False,True
39,0,0,0,7,7,1,138,35,False,True,True,False,False,False,False,False,True,False
24,0,1,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
46,0,0,0,1,1,0,0,2,False,True,False,False,True,False,False,False,True,False
47,0,0,0,3,3,0,0,2,False,True,False,False,True,False,False,False,True,False
22,0,0,1,1,1,1,0,1,False,True,True,False,False,False,False,False,False,True
34,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
33,0,0,0,0,0,1,410,0,False,True,False,False,True,False,False,False,False,True
29,0,0,1,16,16,1,535,67,False,True,True,False,False,False,False,False,True,False
34,0,0,0,3,3,0,145,3,False,True,False,False,False,True,False,False,False,True
29,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
25,0,0,0,2,2,1,0,1,True,False,False,False,True,False,False,False,False,True
34,0,0,0,16,16,1,0,1,False,True,False,False,True,False,False,False,True,False
55,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
27,0,0,0,0,0,1,21,12,False,True,True,False,False,False,False,False,True,False
26,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
39,2,2,1,19,19,1,0,180,False,True,True,False,False,False,False,False,True,False
24,0,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,True,False
29,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
50,0,0,0,13,13,1,0,243,False,True,True,False,False,False,False,False,True,False
25,0,0,0,2,2,1,397,14,False,True,False,False,False,True,False,False,True,False
31,0,0,0,4,4,1,0,29,False,True,True,False,False,False,False,False,True,False
31,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True
26,1,0,0,2,2,0,959,1,False,True,False,False,True,False,False,False,True,False
54,0,0,0,2,2,0,0,97,False,True,False,False,True,False,False,False,True,False
33,0,0,0,14,14,1,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
35,0,1,0,8,8,0,0,239,False,True,True,False,False,False,False,False,True,False
30,0,0,0,4,4,1,0,48,True,False,False,False,False,False,False,True,True,False
25,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
25,0,0,0,0,0,0,1,0,False,True,True,False,False,False,False,False,True,False
44,0,0,0,0,0,1,6,94,False,True,True,False,False,False,False,False,True,False
29,0,0,0,2,2,1,0,9,True,False,False,False,True,False,False,False,True,False
46,0,0,0,2,2,1,0,1429,False,True,False,False,True,False,False,False,True,False
53,0,0,0,0,0,0,0,4,False,True,False,False,True,False,False,False,False,True
24,0,0,0,2,2,1,0,2,False,True,True,False,False,False,False,False,True,False
